blockheight,timestamp,address,amount
20078120, 2024-06-12T20:25:35.000Z, 0x0000000000a84D1a9B0063A910315C7fFA9Cd248, 1128.6728229323076
20082030, 2024-06-13T09:32:35.000Z, 0x0000000000a84D1a9B0063A910315C7fFA9Cd248, 1189.3023125603606
20091321, 2024-06-14T16:44:35.000Z, 0x0000000000a84D1a9B0063A910315C7fFA9Cd248, 1907.248440683488
20108959, 2024-06-17T03:55:11.000Z, 0x0000000000a84D1a9B0063A910315C7fFA9Cd248, 632.5300497427554
20109957, 2024-06-17T07:15:59.000Z, 0x0000000000a84D1a9B0063A910315C7fFA9Cd248, 707.5781529040053
20110090, 2024-06-17T07:42:59.000Z, 0x0000000000a84D1a9B0063A910315C7fFA9Cd248, 1332.9155091807088
20110806, 2024-06-17T10:07:35.000Z, 0x0000000000a84D1a9B0063A910315C7fFA9Cd248, 944.3432698692986
20115192, 2024-06-18T00:50:59.000Z, 0x0000000000a84D1a9B0063A910315C7fFA9Cd248, 1106.727733305548
20118287, 2024-06-18T11:16:47.000Z, 0x0000000000a84D1a9B0063A910315C7fFA9Cd248, 858.5522541402011
20133453, 2024-06-20T14:11:35.000Z, 0x0000000000a84D1a9B0063A910315C7fFA9Cd248, 1401.6625153835641
20140563, 2024-06-21T14:01:59.000Z, 0x0000000000a84D1a9B0063A910315C7fFA9Cd248, 2270.2464001395656
20156806, 2024-06-23T20:34:35.000Z, 0x0000000000a84D1a9B0063A910315C7fFA9Cd248, 892.5996046461427
20157405, 2024-06-23T22:35:59.000Z, 0x0000000000a84D1a9B0063A910315C7fFA9Cd248, 564.0815354354996
20159415, 2024-06-24T05:20:11.000Z, 0x0000000000a84D1a9B0063A910315C7fFA9Cd248, 812.0052794257871
20160675, 2024-06-24T09:33:59.000Z, 0x0000000000a84D1a9B0063A910315C7fFA9Cd248, 1245.2286552868275
20176170, 2024-06-26T13:29:47.000Z, 0x102D8fe00Ff2745b8a544f893090421f8768D24D, 142.75295950046876
20176206, 2024-06-26T13:36:59.000Z, 0x7107f173808738585856993C7823845417D7316d, 1392
20176812, 2024-06-26T15:38:35.000Z, 0x0000000000a84D1a9B0063A910315C7fFA9Cd248, 899.9791172473404
20185769, 2024-06-27T21:40:11.000Z, 0x0000000000a84D1a9B0063A910315C7fFA9Cd248, 827.2090596637265
